# Obtained from 
# http://ccmc.gsfc.nasa.gov/cgi-bin/modelweb/models/vitmo_model.cgi
# On Fri, Oct. 8 2010
#
# Input parameters 
# year= 2000, month= 01, day= 01, hour=1.5, 
# Time_type = Universal
# Coordinate_type = Geographic
# latitude= 55., longitude= 45., height= 100.
# Prof. parameters: start= 900. stop= 1000. step= 1. 
# Optional parametes: F10.7(daily) =not specifyed; F10.7(3-month avg) =not 
# specifyed; ap(daily) = not specifyed 
#
#    Selected parameters are:
# 1 Height, km
# 2 O, cm-3 
# 3 N2, cm-3
# 4 O2, cm-3
# 5 Temperature_neutral, K
  307.0  2.489E+08  1.599E+07  5.333E+05  704.0
  308.0  2.429E+08  1.533E+07  5.079E+05  704.1
  309.0  2.371E+08  1.468E+07  4.837E+05  704.1
  310.0  2.313E+08  1.407E+07  4.606E+05  704.1
  311.0  2.258E+08  1.348E+07  4.387E+05  704.2
  312.0  2.203E+08  1.292E+07  4.178E+05  704.2
  313.0  2.150E+08  1.238E+07  3.979E+05  704.2
  314.0  2.099E+08  1.186E+07  3.789E+05  704.3
  315.0  2.048E+08  1.137E+07  3.609E+05  704.3
  316.0  1.999E+08  1.089E+07  3.437E+05  704.3
  317.0  1.951E+08  1.044E+07  3.274E+05  704.3
  318.0  1.904E+08  1.000E+07  3.118E+05  704.4
  319.0  1.858E+08  9.584E+06  2.970E+05  704.4
  320.0  1.813E+08  9.184E+06  2.829E+05  704.4
  321.0  1.770E+08  8.802E+06  2.695E+05  704.4
  322.0  1.727E+08  8.435E+06  2.567E+05  704.5
  323.0  1.686E+08  8.084E+06  2.445E+05  704.5
  324.0  1.646E+08  7.747E+06  2.329E+05  704.5
  325.0  1.606E+08  7.425E+06  2.219E+05  704.5
  326.0  1.568E+08  7.116E+06  2.114E+05  704.5
  327.0  1.530E+08  6.820E+06  2.013E+05  704.6
  328.0  1.493E+08  6.536E+06  1.918E+05  704.6
  329.0  1.458E+08  6.265E+06  1.827E+05  704.6
  330.0  1.423E+08  6.004E+06  1.741E+05  704.6
  331.0  1.389E+08  5.755E+06  1.658E+05  704.6
  332.0  1.355E+08  5.516E+06  1.580E+05  704.6
  333.0  1.323E+08  5.287E+06  1.505E+05  704.7
  334.0  1.291E+08  5.068E+06  1.434E+05  704.7
  335.0  1.261E+08  4.858E+06  1.366E+05  704.7
  336.0  1.230E+08  4.656E+06  1.302E+05  704.7
  337.0  1.201E+08  4.463E+06  1.240E+05  704.7
  338.0  1.172E+08  4.278E+06  1.182E+05  704.7
  339.0  1.144E+08  4.101E+06  1.126E+05  704.7
  340.0  1.117E+08  3.931E+06  1.073E+05  704.8
  341.0  1.090E+08  3.769E+06  1.022E+05  704.8
  342.0  1.064E+08  3.613E+06  9.740E+04  704.8
  343.0  1.039E+08  3.463E+06  9.281E+04  704.8
  344.0  1.014E+08  3.320E+06  8.844E+04  704.8
  345.0  9.901E+07  3.183E+06  8.427E+04  704.8
  346.0  9.665E+07  3.051E+06  8.030E+04  704.8
  347.0  9.435E+07  2.925E+06  7.652E+04  704.8
  348.0  9.211E+07  2.804E+06  7.292E+04  704.8
  349.0  8.991E+07  2.688E+06  6.949E+04  704.9
  350.0  8.778E+07  2.577E+06  6.622E+04  704.9
  351.0  8.569E+07  2.471E+06  6.311E+04  704.9
  352.0  8.365E+07  2.369E+06  6.014E+04  704.9
  353.0  8.166E+07  2.271E+06  5.732E+04  704.9
  354.0  7.972E+07  2.178E+06  5.463E+04  704.9
  355.0  7.783E+07  2.088E+06  5.206E+04  704.9
  356.0  7.598E+07  2.002E+06  4.962E+04  704.9
  357.0  7.418E+07  1.920E+06  4.729E+04  704.9
  358.0  7.242E+07  1.841E+06  4.507E+04  704.9
  359.0  7.070E+07  1.765E+06  4.296E+04  704.9
